BayID,DeviceID,Description1,Description2,Description3,Description4,Description5,Description6,DisabilityExt1,DisabilityExt2,DisabilityExt3,DisabilityExt4,DisabilityExt5,DisabilityExt6,Duration1,Duration2,Duration3,Duration4,Duration5,Duration6,EffectiveOnPH1,EffectiveOnPH2,EffectiveOnPH3,EffectiveOnPH4,EffectiveOnPH5,EffectiveOnPH6,EndTime1,EndTime2,EndTime3,EndTime4,EndTime5,EndTime6,Exemption1,Exemption2,Exemption3,Exemption4,Exemption5,Exemption6,FromDay1,FromDay2,FromDay3,FromDay4,FromDay5,FromDay6,StartTime1,StartTime2,StartTime3,StartTime4,StartTime5,StartTime6,ToDay1,ToDay2,ToDay3,ToDay4,ToDay5,ToDay6,TypeDesc1,TypeDesc2,TypeDesc3,TypeDesc4,TypeDesc5,TypeDesc6
6199,24463,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
2639,24496,2P M-F 7:30-18:30,,,,,,240,,,,,,120,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,5,,,,,,2P,,,,,
6589,24462,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
6132,26661,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
1124,23653,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,07:30:00,18:30:00,07:30:00,,,,6,6,0,,,,1P Meter,2P,1P,,,
5300,21651,P5 M-F 7:30-18:30,,,,,,10,,,,,,5,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,5,,,,,,P 05 Min,,,,,
3208,23444,2P MTR M-F 7:30-18:30,2P S-S 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,2P Meter,2P,,,,
5312,21558,1P TKT A M-F 7:30-18:30,1P TKT A SAT 7:30-12:30,,,,,120,120,,,,,60,60,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,1P Ticket A,1P Ticket A,,,,
5313,21559,1P TKT A M-F 7:30-18:30,1P TKT A SAT 7:30-12:30,,,,,120,120,,,,,60,60,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,1P Ticket A,1P Ticket A,,,,
5314,21560,1P TKT A M-F 7:30-18:30,1P TKT A SAT 7:30-12:30,,,,,120,120,,,,,60,60,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,1P Ticket A,1P Ticket A,,,,
5315,21561,1P TKT A M-F 7:30-18:30,1P TKT A SAT 7:30-12:30,,,,,120,120,,,,,60,60,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,1P Ticket A,1P Ticket A,,,,
5316,21562,1P TKT A M-F 7:30-18:30,1P TKT A SAT 7:30-12:30,,,,,120,120,,,,,60,60,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,1P Ticket A,1P Ticket A,,,,
5317,21563,1P TKT A M-F 7:30-18:30,1P TKT A SAT 7:30-12:30,,,,,120,120,,,,,60,60,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,1P Ticket A,1P Ticket A,,,,
5318,21564,1P TKT A M-F 7:30-18:30,1P TKT A SAT 7:30-12:30,,,,,120,120,,,,,60,60,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,1P Ticket A,1P Ticket A,,,,
2323,24957,1P MTR M-F 7:30-16:00,CW TOW M-F 16:00-18:30,2P MTR M-SAT 18.30 - 20.30,1P MTR SAT 7.30-6.30PM,1P SUN 7:00-18:30,,120,0,240,120,120,,60,0,120,60,60,,0,0,0,0,0,,16:00:00,18:30:00,20:30:00,18:30:00,18:30:00,,,,,,,,1,1,1,6,0,,07:30:00,16:00:00,18:30:00,07:30:00,07:00:00,,5,5,6,6,0,,1P Meter,Clearway (Tow away),2P,1P Meter,1P,
5321,21565,2P TKT A M-F 7:30-18:30,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
5322,21566,2P TKT A M-F 7:30-18:30,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
5323,21567,2P TKT A M-F 7:30-18:30,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
5324,21568,2P TKT A M-F 7:30-18:30,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
5325,21569,2P TKT A M-F 7:30-18:30,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
5326,21570,2P TKT A M-F 7:30-18:30,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
5327,21571,2P TKT A M-F 7:30-18:30,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
5328,21572,2P TKT A M-F 7:30-18:30,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
5329,21573,2P TKT A M-F 7:30-18:30,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
5330,21574,2P TKT A M-F 7:30-18:30,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
5331,21575,2P TKT A M-F 7:30-18:30,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
5332,21576,2P TKT A M-F 7:30-18:30,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
5333,21577,2P TKT A M-F 7:30-18:30,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
5910,26959,2P MTR M-F 7:30-18:30,2P MTR SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Meter,2P Meter,,,,
2259,24940,LZ 30M M-F 7:30-19:30,2P 7.30PM - 11.00PM,,,,,0,240,,,,,30,120,,,,,0,1,,,,,19:30:00,23:00:00,,,,,,,,,,,1,1,,,,,07:30:00,19:30:00,,,,,5,0,,,,,Loading Zone 30M,2P,,,,
3834,23252,4P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,480,240,,,,,240,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,4P Meter,2P,,,,
1276,26847,CW TOW M-F 7:00-10:00,2P MTR M-F 10:00-16:00,CW TOW M-F 16:00-19:00,2P MTR M-F 19:00-20:30,2P MTR SAT 7:30-20:30,,0,240,0,240,240,,0,120,0,120,120,,0,0,0,0,0,,10:00:00,16:00:00,19:00:00,20:30:00,20:30:00,,,,,,,,1,1,1,1,6,,07:00:00,10:00:00,16:00:00,19:00:00,07:30:00,,5,5,5,5,6,,Clearway (Tow away),2P Meter,Clearway (Tow away),2P Meter,2P Meter,
3815,25856,4P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,480,240,,,,,240,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,4P Meter,2P,,,,
2033,24947,2P MTR M-SAT 7:30-20:30,,,,,,240,,,,,,120,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,2P Meter,,,,,
8214,25593,1P M-SUN 7:30-23:00,,,,,,120,,,,,,60,,,,,,1,,,,,,23:00:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,1P,,,,,
4266,24923,2P TKT A M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Ticket A,2P,,,,
3807,25852,4P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,480,240,,,,,240,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,4P Meter,2P,,,,
2174,26908,LZ 30M 722 M-SAT 7:30-19:30,2P SUN 7:30-18:30,,,,,0,240,,,,,30,120,,,,,0,0,,,,,19:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,Loading Zone 30M 722,2P,,,,
1009,26828,2P DIS ONLY 7.30 - 20.30,4P DIS ONLY AOT,,,,,0,0,,,,,120,240,,,,,1,1,,,,,20:30:00,23:59:59,,,,,,,,,,,1,0,,,,,07:30:00,20:30:00,,,,,0,0,,,,,2P Disabled Only,4P Disabled Only,,,,
2543,24952,2P MTR M-SAT 7:30-20:30,,,,,,240,,,,,,120,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,2P Meter,,,,,
1272,26571,CW TOW M-F 7:00-10:00,2P MTR M-F 10:00-16:00,CW TOW M-F 16:00-19:00,2P MTR M-F 19:00-20:30,2P MTR SAT 7:30-20:30,,0,240,0,240,240,,0,120,0,120,120,,0,0,0,0,0,,10:00:00,16:00:00,19:00:00,20:30:00,20:30:00,,,,,,,,1,1,1,1,6,,07:00:00,10:00:00,16:00:00,19:00:00,07:30:00,,5,5,5,5,6,,Clearway (Tow away),2P Meter,Clearway (Tow away),2P Meter,2P Meter,
3366,24882,2P RPA M-F 7:30-18:30,2P RPA SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,Residents Permit Accepted,Residents Permit Accepted,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P,2P,,,,
3227,27299,2P MTR M-F 7:30-18:30,2P S-S 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,2P Meter,2P,,,,
3058,25003,2P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
4005,24869,2P MTR RPA M-F 7:30-18:30,2P MTR RPA SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,Residents Permit Accepted,Residents Permit Accepted,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Meter,2P Meter,,,,
3405,24959,4P TKT A M-SAT 7:30-20:30,,,,,,480,,,,,,240,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,4P Ticket A,,,,,
3063,25002,2P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
3171,25100,1/4P M-F 7:30-18:30,1/4P SAT 7:30-12:30,,,,,30,30,,,,,15,15,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,1/4P,1/4P,,,,
6287,26709,2P TKT A M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Ticket A,2P,,,,
2326,26477,LZ 15M M-F 9:30-19:30,2P MTR SAT 7:30-20:30,1P SUN 7:30-18:30,,,,0,240,120,,,,15,120,60,,,,0,0,0,,,,19:30:00,20:30:00,18:30:00,,,,,,,,,,1,6,0,,,,09:30:00,07:30:00,07:30:00,,,,5,6,0,,,,Loading Zone 15M,2P Meter,1P,,,
5363,20883,2P TKT A M-F 7:30-18:30,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,Residents Permit Accepted,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
5364,20884,2P TKT A M-F 7:30-18:30,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,Residents Permit Accepted,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
8268,25647,1P M-SUN 7:30-23:00,,,,,,120,,,,,,60,,,,,,1,,,,,,23:00:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,1P,,,,,
3224,26009,2P MTR M-F 7:30-18:30,2P S-S 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,2P Meter,2P,,,,
3601,26844,1P A RPE M-F 7:30-18:30,1P A RPE SAT 7:30-12:30,,,,,120,120,,,,,60,60,,,,,0,0,,,,,18:30:00,12:30:00,,,,,A RPE,A RPE,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,1P,1P,,,,
5370,20893,2P TKT A M-F 7:30-18:30,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,Residents Permit Accepted,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
5371,20894,2P TKT A M-F 7:30-18:30,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,Residents Permit Accepted,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
3210,26176,2P MTR M-F 7:30-18:30,2P S-S 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,2P Meter,2P,,,,
1770,26879,LZ 15M M-F 7:30-19:30,1P SAT 7:30-19:30,1P SUN 7:30-18:30,,,,0,120,120,,,,15,60,60,,,,0,0,0,,,,19:30:00,19:30:00,18:30:00,,,,,,,,,,1,6,0,,,,07:30:00,07:30:00,07:30:00,,,,5,6,0,,,,Loading Zone 15M,1P,1P,,,
1304,26839,1P MTR M-F 9:30-16:00,2P MTR M-SAT 18.30 - 20.30,1P MTR Sat 7.30am to 6.30pm,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,16:00:00,20:30:00,18:30:00,,,,,,,,,,1,1,6,,,,09:30:00,18:30:00,07:30:00,,,,5,6,6,,,,1P Meter,2P,1P Meter,,,
3212,26838,2P MTR M-F 7:30-18:30,2P S-S 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,2P Meter,2P,,,,
3760,26831,2P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
4489,26752,1/4 P 7.30am - 10.00pm,,,,,,30,,,,,,15,,,,,,1,,,,,,22:00:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,1/4P,,,,,
3225,24384,2P MTR M-F 7:30-18:30,2P S-S 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,2P Meter,2P,,,,
3203,26177,2P MTR M-F 7:30-18:30,2P S-S 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,2P Meter,2P,,,,
3222,24382,2P MTR M-F 7:30-18:30,2P S-S 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,2P Meter,2P,,,,
3617,24539,1P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,1P Meter,2P,,,,
3150,24524,3P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,360,240,,,,,180,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,3P Meter,2P,,,,
1725,24516,2P MTR M-SAT 7:30-20:30,,,,,,240,,,,,,120,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,2P Meter,,,,,
4334,24505,2P TKT A M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Ticket A,2P,,,,
6648,24461,2P MTR M-SAT 7:30-19:30,2P SUN 7:30-19:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,19:30:00,19:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
713,24499,2P MTR M-F 7.30am - 4.30pm,2P MTR M-F 18:30-20:30,2P MTR SAT 7:30-20:30,,,,240,240,240,,,,120,120,120,,,,0,0,0,,,,16:30:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,07:30:00,18:30:00,07:30:00,,,,5,5,6,,,,2P Meter,2P Meter,2P Meter,,,
3255,24541,4P MTR M-F 7:30-18:30,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
1278,23192,CW TOW M-F 7:00-10:00,2P MTR M-F 10:00-16:00,CW TOW M-F 16:00-19:00,2P MTR M-F 19:00-20:30,2P MTR SAT 7:30-20:30,,0,240,0,240,240,,0,120,0,120,120,,0,0,0,0,0,,10:00:00,16:00:00,19:00:00,20:30:00,20:30:00,,,,,,,,1,1,1,1,6,,07:00:00,10:00:00,16:00:00,19:00:00,07:30:00,,5,5,5,5,6,,Clearway (Tow away),2P Meter,Clearway (Tow away),2P Meter,2P Meter,
4328,24507,2P TKT A M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Ticket A,2P,,,,
3843,24291,4P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,480,240,,,,,240,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,4P Meter,2P,,,,
6278,26990,P5 M-SUN 7:30-18:30,,,,,,10,,,,,,5,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,P 05 Min,,,,,
1223,26564,S/ No Stop AOT Buses 8:30 -23:59,CW TOW M-F 7:00-10:00,1P MTR M-F 10:00-16:00,CW TOW M-F 16:00-19:00,2P MTR M-F 19:00-20:30,1P MTR SAT 7.30-6.30PM,0,0,120,0,240,120,1,0,60,0,120,60,1,0,0,0,0,0,23:59:00,10:00:00,16:00:00,19:00:00,20:30:00,18:30:00,Buses Excepted,,,,,,1,1,1,1,1,6,20:30:00,07:00:00,10:00:00,16:00:00,19:00:00,07:30:00,5,5,5,5,5,6,S/ (No Stopping),Clearway (Tow away),1P Meter,Clearway (Tow away),2P Meter,1P Meter
3308,26911,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,20:30:00,,,,,,,,,,,1,1,,,,,07:30:00,18:30:00,,,,,6,6,,,,,1P Meter,2P,,,,
5286,23546,3P MTR M-SAT 7:30-20:30,,,,,,360,,,,,,180,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,3P Meter,,,,,
5410,20924,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
5411,20925,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
5412,20927,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
2733,25078,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,2P SUN 7:30-18:30,,,,120,240,240,,,,60,120,120,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,07:30:00,18:30:00,07:30:00,,,,6,6,0,,,,1P Meter,2P,2P,,,
5414,20931,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
5416,20926,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
3209,23976,2P MTR M-F 7:30-18:30,2P S-S 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,2P Meter,2P,,,,
2731,26622,1/2P MTR M-SAT 7.30 TO 18.30,2P MTR M-SAT 18.30 - 20.30,2P SUN 7:30-18:30,,,,60,240,240,,,,30,120,120,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,07:30:00,18:30:00,07:30:00,,,,6,6,0,,,,1/2P Meter,2P,2P,,,
2191,26907,2P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
3844,25871,4P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,480,240,,,,,240,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,4P Meter,2P,,,,
2061,26902,2P MTR M-SAT 7:30-20:30,,,,,,240,,,,,,120,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,2P Meter,,,,,
6072,24837,2P MTR M-SAT 7:30-19:30,2P SUN 7:30-19:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,19:30:00,19:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
1473,26655,P DIS AOT 20:30 TO 23:59,2P DIS 7.30 - 8.30PM,,,,,0,0,,,,,"1,440",120,,,,,1,1,,,,,23:59:59,20:30:00,,,,,,,,,,,1,1,,,,,20:30:00,07:30:00,,,,,0,0,,,,,Disabled Only,2P Disabled Only,,,,
1878,26025,LZ 30M M-SAT 7:30-19:30,,,,,,0,,,,,,30,,,,,,0,,,,,,19:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,Loading Zone 30M,,,,,
